lineno	LN_TK_SN	tkcode	tkval	tag	highlevel
28	27	45	-	L28SQ27	
28	28	45	-	L28SQ28	
28	29	45	-	L28SQ29	
28	30	45	-	L28SQ30	
28	31	45	-	L28SQ31	
28	32	45	-	L28SQ32	
28	33	45	-	L28SQ33	
28	34	45	-	L28SQ34	
28	35	45	-	L28SQ35	
28	36	45	-	L28SQ36	
28	37	45	-	L28SQ37	
28	38	45	-	L28SQ38	
28	39	45	-	L28SQ39	
28	40	45	-	L28SQ40	
28	41	45	-	L28SQ41	
28	42	45	-	L28SQ42	
28	43	45	-	L28SQ43	
28	44	45	-	L28SQ44	
28	45	45	-	L28SQ45	
28	46	45	-	L28SQ46	
28	47	45	-	L28SQ47	
28	48	45	-	L28SQ48	
28	49	45	-	L28SQ49	
28	50	45	-	L28SQ50	
28	51	45	-	L28SQ51	
28	52	45	-	L28SQ52	
28	53	45	-	L28SQ53	
28	54	45	-	L28SQ54	
28	55	45	-	L28SQ55	
28	56	45	-	L28SQ56	
28	57	45	-	L28SQ57	
28	58	45	-	L28SQ58	
28	59	45	-	L28SQ59	
28	60	45	-	L28SQ60	
28	61	45	-	L28SQ61	
28	62	45	-	L28SQ62	
28	63	45	-	L28SQ63	
28	64	45	-	L28SQ64	
28	65	45	-	L28SQ65	
28	66	45	-	L28SQ66	
28	67	45	-	L28SQ67	
28	68	45	-	L28SQ68	
28	69	45	-	L28SQ69	
28	70	45	-	L28SQ70	
28	71	45	-	L28SQ71	
28	72	45	-	L28SQ72	
28	73	45	-	L28SQ73	
28	74	45	-	L28SQ74	
28	75	45	-	L28SQ75	
28	76	45	-	L28SQ76	
28	77	45	-	L28SQ77	
28	78	45	-	L28SQ78	
28	79	45	-	L28SQ79	
28	80	45	-	L28SQ80	
28	81	45	-	L28SQ81	
28	82	45	-	L28SQ82	
28	83	45	-	L28SQ83	
28	84	45	-	L28SQ84	
28	85	45	-	L28SQ85	
28	86	45	-	L28SQ86	
28	87	45	-	L28SQ87	
28	88	45	-	L28SQ88	
28	89	45	-	L28SQ89	
28	90	45	-	L28SQ90	
28	91	45	-	L28SQ91	
28	92	45	-	L28SQ92	
28	93	45	-	L28SQ93	
28	94	45	-	L28SQ94	
28	95	45	-	L28SQ95	
28	96	45	-	L28SQ96	
28	97	45	-	L28SQ97	
28	98	45	-	L28SQ98	
28	99	45	-	L28SQ99	
28	100	45	-	L28SQ100	
28	101	45	-	L28SQ101	
28	102	45	-	L28SQ102	
28	103	45	-	L28SQ103	
28	104	45	-	L28SQ104	
28	105	45	-	L28SQ105	
28	106	45	-	L28SQ106	
28	107	45	-	L28SQ107	
28	108	45	-	L28SQ108	
28	109	45	-	L28SQ109	
28	110	45	-	L28SQ110	
28	111	45	-	L28SQ111	
28	112	45	-	L28SQ112	
28	113	45	-	L28SQ113	
28	114	45	-	L28SQ114	
28	115	45	-	L28SQ115	
28	116	45	-	L28SQ116	
28	117	45	-	L28SQ117	
28	118	45	-	L28SQ118	
28	119	45	-	L28SQ119	
28	120	45	-	L28SQ120	
28	121	45	-	L28SQ121	
28	122	45	-	L28SQ122	
28	123	45	-	L28SQ123	
28	124	45	-	L28SQ124	
28	125	45	-	L28SQ125	
28	126	45	-	L28SQ126	
28	127	45	-	L28SQ127	
28	128	45	-	L28SQ128	
28	129	45	-	L28SQ129	
28	130	45	-	L28SQ130	
28	131	45	-	L28SQ131	
28	132	45	-	L28SQ132	
28	133	45	-	L28SQ133	
28	134	45	-	L28SQ134	
28	135	45	-	L28SQ135	
28	136	45	-	L28SQ136	
28	137	45	-	L28SQ137	
28	138	45	-	L28SQ138	
28	139	45	-	L28SQ139	
28	140	45	-	L28SQ140	
28	141	45	-	L28SQ141	
28	142	45	-	L28SQ142	
28	143	45	-	L28SQ143	
28	144	45	-	L28SQ144	
28	145	45	-	L28SQ145	
28	146	45	-	L28SQ146	
28	147	45	-	L28SQ147	
28	148	45	-	L28SQ148	
28	149	45	-	L28SQ149	
28	150	45	-	L28SQ150	
28	151	45	-	L28SQ151	
29	152	TT_EOL	N/P	L29SQ152	
29	0	58	:	L29SQ0	
29	1	TT_WORD	Percent	L29SQ1	
29	2	TT_WORD	of	L29SQ2	
29	3	TT_WORD	Open	L29SQ3	
29	4	TT_WORD	Interest	L29SQ4	
29	5	TT_WORD	Held	L29SQ5	
29	6	TT_WORD	by	L29SQ6	
29	7	TT_WORD	the	L29SQ7	
29	8	TT_WORD	Indicated	L29SQ8	
29	9	TT_WORD	Number	L29SQ9	
29	10	TT_WORD	of	L29SQ10	
29	11	TT_WORD	the	L29SQ11	
29	12	TT_WORD	Largest	L29SQ12	
29	13	TT_WORD	Traders	L29SQ13	
30	14	TT_EOL	N/P	L30SQ14	
30	0	58	:	L30SQ0	
30	1	TT_WORD	By	L30SQ1	
30	2	TT_WORD	Gross	L30SQ2	
30	3	TT_WORD	Position	L30SQ3	
30	4	TT_WORD	By	L30SQ4	
30	5	TT_WORD	Net	L30SQ5	
30	6	TT_WORD	Position	L30SQ6	
31	7	TT_EOL	N/P	L31SQ7	
31	0	58	:	L31SQ0	
31	1	TT_NUMBER	4	L31SQ1	
31	2	TT_WORD	or	L31SQ2	
31	3	TT_WORD	Less	L31SQ3	
31	4	TT_WORD	Traders	L31SQ4	
31	5	TT_NUMBER	8	L31SQ5	
31	6	TT_WORD	or	L31SQ6	
31	7	TT_WORD	Less	L31SQ7	
31	8	TT_WORD	Traders	L31SQ8	
31	9	TT_NUMBER	4	L31SQ9	
31	10	TT_WORD	or	L31SQ10	
31	11	TT_WORD	Less	L31SQ11	
31	12	TT_WORD	Traders	L31SQ12	
31	13	TT_NUMBER	8	L31SQ13	
31	14	TT_WORD	or	L31SQ14	
31	15	TT_WORD	Less	L31SQ15	
31	16	TT_WORD	Traders	L31SQ16	
32	17	TT_EOL	N/P	L32SQ17	
32	0	58	:	L32SQ0	
32	1	TT_WORD	Long	L32SQ1	
32	2	58	:	L32SQ2	
32	3	TT_WORD	Short	L32SQ3	
32	4	TT_WORD	Long	L32SQ4	
32	5	TT_WORD	Short	L32SQ5	
32	6	58	:	L32SQ6	
32	7	TT_WORD	Long	L32SQ7	
32	8	TT_WORD	Short	L32SQ8	
32	9	TT_WORD	Long	L32SQ9	
32	10	TT_WORD	Short	L32SQ10	
33	11	TT_EOL	N/P	L33SQ11	
33	0	58	:	L33SQ0	
33	1	45	-	L33SQ1	
33	2	45	-	L33SQ2	
33	3	45	-	L33SQ3	
33	4	45	-	L33SQ4	
33	5	45	-	L33SQ5	
33	6	45	-	L33SQ6	
33	7	45	-	L33SQ7	
33	8	45	-	L33SQ8	
33	9	45	-	L33SQ9	
33	10	45	-	L33SQ10	
33	11	45	-	L33SQ11	
33	12	45	-	L33SQ12	
33	13	45	-	L33SQ13	
33	14	45	-	L33SQ14	
33	15	45	-	L33SQ15	
33	16	45	-	L33SQ16	
33	17	45	-	L33SQ17	
33	18	45	-	L33SQ18	
33	19	45	-	L33SQ19	
33	20	45	-	L33SQ20	
33	21	45	-	L33SQ21	
33	22	45	-	L33SQ22	
33	23	45	-	L33SQ23	
33	24	45	-	L33SQ24	
33	25	45	-	L33SQ25	
33	26	45	-	L33SQ26	
33	27	45	-	L33SQ27	
33	28	45	-	L33SQ28	
33	29	45	-	L33SQ29	
33	30	45	-	L33SQ30	
33	31	45	-	L33SQ31	
33	32	45	-	L33SQ32	
33	33	45	-	L33SQ33	
33	34	45	-	L33SQ34	
33	35	45	-	L33SQ35	
33	36	45	-	L33SQ36	
33	37	45	-	L33SQ37	
33	38	45	-	L33SQ38	
33	39	45	-	L33SQ39	
33	40	45	-	L33SQ40	
33	41	45	-	L33SQ41	
33	42	45	-	L33SQ42	
33	43	45	-	L33SQ43	
33	44	45	-	L33SQ44	
33	45	45	-	L33SQ45	
33	46	45	-	L33SQ46	
33	47	45	-	L33SQ47	
33	48	45	-	L33SQ48	
33	49	45	-	L33SQ49	
33	50	45	-	L33SQ50	
33	51	45	-	L33SQ51	
33	52	45	-	L33SQ52	
33	53	45	-	L33SQ53	
33	54	45	-	L33SQ54	
33	55	45	-	L33SQ55	
33	56	45	-	L33SQ56	
33	57	45	-	L33SQ57	
33	58	45	-	L33SQ58	
33	59	45	-	L33SQ59	
33	60	45	-	L33SQ60	
33	61	45	-	L33SQ61	
33	62	45	-	L33SQ62	
33	63	45	-	L33SQ63	
33	64	45	-	L33SQ64	
33	65	45	-	L33SQ65	
33	66	45	-	L33SQ66	
33	67	45	-	L33SQ67	
33	68	45	-	L33SQ68	
33	69	45	-	L33SQ69	
33	70	45	-	L33SQ70	
33	71	45	-	L33SQ71	
33	72	45	-	L33SQ72	
33	73	45	-	L33SQ73	
33	74	45	-	L33SQ74	
33	75	45	-	L33SQ75	
33	76	45	-	L33SQ76	
33	77	45	-	L33SQ77	
33	78	45	-	L33SQ78	
33	79	45	-	L33SQ79	
33	80	45	-	L33SQ80	
33	81	45	-	L33SQ81	
33	82	45	-	L33SQ82	
33	83	45	-	L33SQ83	
33	84	45	-	L33SQ84	
33	85	45	-	L33SQ85	
33	86	45	-	L33SQ86	
33	87	45	-	L33SQ87	
33	88	45	-	L33SQ88	
33	89	45	-	L33SQ89	
33	90	45	-	L33SQ90	
33	91	45	-	L33SQ91	
33	92	45	-	L33SQ92	
33	93	45	-	L33SQ93	
33	94	45	-	L33SQ94	
33	95	45	-	L33SQ95	
33	96	45	-	L33SQ96	
33	97	45	-	L33SQ97	
33	98	45	-	L33SQ98	
33	99	45	-	L33SQ99	
33	100	45	-	L33SQ100	
34	101	TT_EOL	N/P	L34SQ101	
34	0	TT_WORD	All	L34SQ0	
34	1	58	:	L34SQ1	
34	2	TT_NUMBER	12	L34SQ2	
34	3	TT_NUMBER	12.6	L34SQ3	
34	4	TT_NUMBER	20.4	L34SQ4	
34	5	TT_NUMBER	21.8	L34SQ5	
34	6	TT_NUMBER	8.8	L34SQ6	
34	7	TT_NUMBER	9.7	L34SQ7	
34	8	TT_NUMBER	14.6	L34SQ8	
34	9	TT_NUMBER	16.9	L34SQ9	
35	10	TT_EOL	N/P	L35SQ10	
35	0	TT_WORD	Old	L35SQ0	
35	1	58	:	L35SQ1	
35	2	TT_NUMBER	12.1	L35SQ2	
35	3	TT_NUMBER	12.6	L35SQ3	
35	4	TT_NUMBER	20.5	L35SQ4	
35	5	TT_NUMBER	21.9	L35SQ5	
35	6	TT_NUMBER	8.9	L35SQ6	
35	7	TT_NUMBER	9.8	L35SQ7	
35	8	TT_NUMBER	14.7	L35SQ8	
35	9	TT_NUMBER	17.1	L35SQ9	
36	10	TT_EOL	N/P	L36SQ10	
36	0	TT_WORD	Other	L36SQ0	
36	1	58	:	L36SQ1	
36	2	TT_NUMBER	40	L36SQ2	
36	3	TT_NUMBER	49.6	L36SQ3	
36	4	TT_NUMBER	53.6	L36SQ4	
36	5	TT_NUMBER	60.4	L36SQ5	
36	6	TT_NUMBER	37.8	L36SQ6	
36	7	TT_NUMBER	44.9	L36SQ7	
36	8	TT_NUMBER	49.9	L36SQ8	
36	9	TT_NUMBER	54.5	L36SQ9	
37	10	TT_EOL	N/P	L37SQ10	
38	0	TT_EOL	N/P	PREPROD_EOL1	BEGIN
38	0	TT_WORD	WHEAT-HRW	PRODUCT_NAME	
38	1	45	-	L2SQ1	
38	2	TT_WORD	CHICAGO	L2SQ2	
38	3	TT_WORD	BOARD	L2SQ3	
38	4	TT_WORD	OF	L2SQ4	
38	5	TT_WORD	TRADE	L2SQ5	
38	6	TT_WORD	Code-001612	PRODUCT_CODE	
39	7	TT_EOL	N/P	L3SQ7	
39	0	TT_WORD	Disaggregated	REPORT_NAME1	
39	1	TT_WORD	Commitments	REPORT_NAME2	
39	2	TT_WORD	of	REPORT_NAME3	
39	3	TT_WORD	Traders	REPORT_NAME4	
39	4	45	-	REPORT_NAME5	
39	5	TT_WORD	Options	REPORT_NAME6	
39	6	TT_WORD	and	REPORT_NAME7	
39	7	TT_WORD	Futures	REPORT_NAME8	
39	8	TT_WORD	Combined	REPORT_NAME9	
39	9	44	","	L3SQ9	
39	10	TT_WORD	May	REPORT_DATE1	
39	11	TT_NUMBER	2	REPORT_DATE2	
39	12	44	","	REPORT_DATE3	
39	13	TT_NUMBER	2023	REPORT_DATE4	
40	14	TT_EOL	N/P	L4SQ14	
40	0	45	-	L4SQ0	
40	1	45	-	L4SQ1	
40	2	45	-	L4SQ2	
40	3	45	-	L4SQ3	
40	4	45	-	L4SQ4	
40	5	45	-	L4SQ5	
40	6	45	-	L4SQ6	
40	7	45	-	L4SQ7	
40	8	45	-	L4SQ8	
40	9	45	-	L4SQ9	
40	10	45	-	L4SQ10	
40	11	45	-	L4SQ11	
40	12	45	-	L4SQ12	
40	13	45	-	L4SQ13	
40	14	45	-	L4SQ14	
40	15	45	-	L4SQ15	
40	16	45	-	L4SQ16	
40	17	45	-	L4SQ17	
40	18	45	-	L4SQ18	
40	19	45	-	L4SQ19	
40	20	45	-	L4SQ20	
40	21	45	-	L4SQ21	
40	22	45	-	L4SQ22	
40	23	45	-	L4SQ23	
40	24	45	-	L4SQ24	
40	25	45	-	L4SQ25	
40	26	45	-	L4SQ26	
40	27	45	-	L4SQ27	
40	28	45	-	L4SQ28	
40	29	45	-	L4SQ29	
40	30	45	-	L4SQ30	
40	31	45	-	L4SQ31	
40	32	45	-	L4SQ32	
40	33	45	-	L4SQ33	
40	34	45	-	L4SQ34	
40	35	45	-	L4SQ35	
40	36	45	-	L4SQ36	
40	37	45	-	L4SQ37	
40	38	45	-	L4SQ38	
40	39	45	-	L4SQ39	
40	40	45	-	L4SQ40	
40	41	45	-	L4SQ41	
40	42	45	-	L4SQ42	
40	43	45	-	L4SQ43	
40	44	45	-	L4SQ44	
40	45	45	-	L4SQ45	
40	46	45	-	L4SQ46	
40	47	45	-	L4SQ47	
40	48	45	-	L4SQ48	
40	49	45	-	L4SQ49	
40	50	45	-	L4SQ50	
40	51	45	-	L4SQ51	
40	52	45	-	L4SQ52	
40	53	45	-	L4SQ53	
40	54	45	-	L4SQ54	
40	55	45	-	L4SQ55	
40	56	45	-	L4SQ56	
40	57	45	-	L4SQ57	
40	58	45	-	L4SQ58	
40	59	45	-	L4SQ59	
40	60	45	-	L4SQ60	
40	61	45	-	L4SQ61	
40	62	45	-	L4SQ62	
40	63	45	-	L4SQ63	
40	64	45	-	L4SQ64	
40	65	45	-	L4SQ65	
40	66	45	-	L4SQ66	
40	67	45	-	L4SQ67	
40	68	45	-	L4SQ68	
40	69	45	-	L4SQ69	
40	70	45	-	L4SQ70	
40	71	45	-	L4SQ71	
40	72	45	-	L4SQ72	
40	73	45	-	L4SQ73	
40	74	45	-	L4SQ74	
40	75	45	-	L4SQ75	
40	76	45	-	L4SQ76	
40	77	45	-	L4SQ77	
40	78	45	-	L4SQ78	
40	79	45	-	L4SQ79	
40	80	45	-	L4SQ80	
40	81	45	-	L4SQ81	
40	82	45	-	L4SQ82	
40	83	45	-	L4SQ83	
40	84	45	-	L4SQ84	
40	85	45	-	L4SQ85	
40	86	45	-	L4SQ86	
40	87	45	-	L4SQ87	
40	88	45	-	L4SQ88	
40	89	45	-	L4SQ89	
40	90	45	-	L4SQ90	
40	91	45	-	L4SQ91	
40	92	45	-	L4SQ92	
40	93	45	-	L4SQ93	
40	94	45	-	L4SQ94	
40	95	45	-	L4SQ95	
40	96	45	-	L4SQ96	
40	97	45	-	L4SQ97	
40	98	45	-	L4SQ98	
40	99	45	-	L4SQ99	
40	100	45	-	L4SQ100	
40	101	45	-	L4SQ101	
40	102	45	-	L4SQ102	
40	103	45	-	L4SQ103	
40	104	45	-	L4SQ104	
40	105	45	-	L4SQ105	
40	106	45	-	L4SQ106	
40	107	45	-	L4SQ107	
40	108	45	-	L4SQ108	
40	109	45	-	L4SQ109	
40	110	45	-	L4SQ110	
40	111	45	-	L4SQ111	
40	112	45	-	L4SQ112	
40	113	45	-	L4SQ113	
40	114	45	-	L4SQ114	
40	115	45	-	L4SQ115	
40	116	45	-	L4SQ116	
40	117	45	-	L4SQ117	
40	118	45	-	L4SQ118	
40	119	45	-	L4SQ119	
40	120	45	-	L4SQ120	
40	121	45	-	L4SQ121	
40	122	45	-	L4SQ122	
40	123	45	-	L4SQ123	
40	124	45	-	L4SQ124	
40	125	45	-	L4SQ125	
40	126	45	-	L4SQ126	
40	127	45	-	L4SQ127	
40	128	45	-	L4SQ128	
40	129	45	-	L4SQ129	
40	130	45	-	L4SQ130	
40	131	45	-	L4SQ131	
40	132	45	-	L4SQ132	
40	133	45	-	L4SQ133	
40	134	45	-	L4SQ134	
40	135	45	-	L4SQ135	
40	136	45	-	L4SQ136	
40	137	45	-	L4SQ137	
40	138	45	-	L4SQ138	
40	139	45	-	L4SQ139	
40	140	45	-	L4SQ140	
40	141	45	-	L4SQ141	
40	142	45	-	L4SQ142	
40	143	45	-	L4SQ143	
40	144	45	-	L4SQ144	
40	145	45	-	L4SQ145	
40	146	45	-	L4SQ146	
40	147	45	-	L4SQ147	
40	148	45	-	L4SQ148	
40	149	45	-	L4SQ149	
40	150	45	-	L4SQ150	
40	151	45	-	L4SQ151	
40	152	45	-	L4SQ152	
40	153	45	-	L4SQ153	
40	154	45	-	L4SQ154	
40	155	45	-	L4SQ155	
40	156	45	-	L4SQ156	
41	157	TT_EOL	N/P	L5SQ157	
41	0	58	:	L5SQ0	
41	1	58	:	L5SQ1	
41	2	TT_WORD	Reportable	SECTION_POS1	
41	3	TT_WORD	Positions	SECTION_POS2	
41	4	58	:	L5SQ4	
41	5	TT_WORD	Nonreportable	L5SQ5	
42	6	TT_EOL	N/P	L6SQ6	
42	0	58	:	L6SQ0	
42	1	58	:	L6SQ1	
42	2	TT_WORD	Producer	L6SQ2	
43	3	TT_EOL	N/P	L7SQ3	
43	0	58	:	L7SQ0	
43	1	TT_WORD	Open	L7SQ1	
43	2	58	:	L7SQ2	
43	3	TT_WORD	Processor	L7SQ3	
44	4	TT_EOL	N/P	L8SQ4	
44	0	58	:	L8SQ0	
44	1	TT_WORD	Interest	L8SQ1	
44	2	58	:	L8SQ2	
44	3	TT_WORD	Long	L8SQ3	
44	4	58	:	L8SQ4	
44	5	TT_WORD	Short	L8SQ5	
44	6	58	:	L8SQ6	
44	7	TT_WORD	Long	L8SQ7	
44	8	58	:	L8SQ8	
44	9	TT_WORD	Short	L8SQ9	
44	10	58	:	L8SQ10	
44	11	TT_WORD	Spreading	L8SQ11	
44	12	58	:	L8SQ12	
44	13	TT_WORD	Long	COL1	COLKEY
44	14	58	:	L8SQ14	
44	15	TT_WORD	Short	COL2	
44	16	58	:	L8SQ16	
44	17	TT_WORD	Spreading	L8SQ17	
44	18	58	:	L8SQ18	
44	19	TT_WORD	Long	L8SQ19	
44	20	58	:	L8SQ20	
44	21	TT_WORD	Short	L8SQ21	
44	22	58	:	L8SQ22	
44	23	TT_WORD	Spreading	L8SQ23	
44	24	58	:	L8SQ24	
44	25	TT_WORD	Long	L8SQ25	
44	26	58	:	L8SQ26	
44	27	TT_WORD	Short	L8SQ27	
45	28	TT_EOL	N/P	L9SQ28	
45	0	45	-	L9SQ0	
45	1	45	-	L9SQ1	
45	2	45	-	L9SQ2	
45	3	45	-	L9SQ3	
45	4	45	-	L9SQ4	
45	5	45	-	L9SQ5	
45	6	45	-	L9SQ6	
45	7	45	-	L9SQ7	
45	8	45	-	L9SQ8	
45	9	45	-	L9SQ9	
45	10	45	-	L9SQ10	
45	11	45	-	L9SQ11	
45	12	45	-	L9SQ12	
45	13	45	-	L9SQ13	
45	14	45	-	L9SQ14	
45	15	45	-	L9SQ15	
45	16	45	-	L9SQ16	
45	17	45	-	L9SQ17	
45	18	45	-	L9SQ18	
45	19	45	-	L9SQ19	
45	20	45	-	L9SQ20	
45	21	45	-	L9SQ21	
45	22	45	-	L9SQ22	
45	23	45	-	L9SQ23	
45	24	45	-	L9SQ24	
45	25	45	-	L9SQ25	
45	26	45	-	L9SQ26	
45	27	45	-	L9SQ27	
45	28	45	-	L9SQ28	
45	29	45	-	L9SQ29	
45	30	45	-	L9SQ30	
45	31	45	-	L9SQ31	
45	32	45	-	L9SQ32	
45	33	45	-	L9SQ33	
45	34	45	-	L9SQ34	
45	35	45	-	L9SQ35	
45	36	45	-	L9SQ36	
45	37	45	-	L9SQ37	
45	38	45	-	L9SQ38	
45	39	45	-	L9SQ39	
45	40	45	-	L9SQ40	
45	41	45	-	L9SQ41	
45	42	45	-	L9SQ42	
45	43	45	-	L9SQ43	
45	44	45	-	L9SQ44	
45	45	45	-	L9SQ45	
45	46	45	-	L9SQ46	
45	47	45	-	L9SQ47	
45	48	45	-	L9SQ48	
45	49	45	-	L9SQ49	
45	50	45	-	L9SQ50	
45	51	45	-	L9SQ51	
45	52	45	-	L9SQ52	
45	53	45	-	L9SQ53	
45	54	45	-	L9SQ54	
45	55	45	-	L9SQ55	
45	56	45	-	L9SQ56	
45	57	45	-	L9SQ57	
45	58	45	-	L9SQ58	
45	59	45	-	L9SQ59	
45	60	45	-	L9SQ60	
45	61	45	-	L9SQ61	
45	62	45	-	L9SQ62	
45	63	45	-	L9SQ63	
45	64	45	-	L9SQ64	
45	65	45	-	L9SQ65	
45	66	45	-	L9SQ66	
45	67	45	-	L9SQ67	
45	68	45	-	L9SQ68	
45	69	45	-	L9SQ69	
45	70	45	-	L9SQ70	
45	71	45	-	L9SQ71	
45	72	45	-	L9SQ72	
45	73	45	-	L9SQ73	
45	74	45	-	L9SQ74	
45	75	45	-	L9SQ75	
45	76	45	-	L9SQ76	
45	77	45	-	L9SQ77	
45	78	45	-	L9SQ78	
45	79	45	-	L9SQ79	
45	80	45	-	L9SQ80	
45	81	45	-	L9SQ81	
45	82	45	-	L9SQ82	
45	83	45	-	L9SQ83	
45	84	45	-	L9SQ84	
45	85	45	-	L9SQ85	
45	86	45	-	L9SQ86	
45	87	45	-	L9SQ87	
45	88	45	-	L9SQ88	
45	89	45	-	L9SQ89	
45	90	45	-	L9SQ90	
45	91	45	-	L9SQ91	
45	92	45	-	L9SQ92	
45	93	45	-	L9SQ93	
45	94	45	-	L9SQ94	
45	95	45	-	L9SQ95	
45	96	45	-	L9SQ96	
45	97	45	-	L9SQ97	
45	98	45	-	L9SQ98	
45	99	45	-	L9SQ99	
45	100	45	-	L9SQ100	
45	101	45	-	L9SQ101	
45	102	45	-	L9SQ102	
45	103	45	-	L9SQ103	
45	104	45	-	L9SQ104	
45	105	45	-	L9SQ105	
45	106	45	-	L9SQ106	
45	107	45	-	L9SQ107	
45	108	45	-	L9SQ108	
45	109	45	-	L9SQ109	
45	110	45	-	L9SQ110	
45	111	45	-	L9SQ111	
45	112	45	-	L9SQ112	
45	113	45	-	L9SQ113	
45	114	45	-	L9SQ114	
45	115	45	-	L9SQ115	
45	116	45	-	L9SQ116	
45	117	45	-	L9SQ117	
45	118	45	-	L9SQ118	
45	119	45	-	L9SQ119	
45	120	45	-	L9SQ120	
45	121	45	-	L9SQ121	
45	122	45	-	L9SQ122	
45	123	45	-	L9SQ123	
45	124	45	-	L9SQ124	
45	125	45	-	L9SQ125	
45	126	45	-	L9SQ126	
45	127	45	-	L9SQ127	
45	128	45	-	L9SQ128	
45	129	45	-	L9SQ129	
45	130	45	-	L9SQ130	
45	131	45	-	L9SQ131	
45	132	45	-	L9SQ132	
45	133	45	-	L9SQ133	
45	134	45	-	L9SQ134	
45	135	45	-	L9SQ135	
45	136	45	-	L9SQ136	
45	137	45	-	L9SQ137	
45	138	45	-	L9SQ138	
45	139	45	-	L9SQ139	
45	140	45	-	L9SQ140	
45	141	45	-	L9SQ141	
45	142	45	-	L9SQ142	
45	143	45	-	L9SQ143	
45	144	45	-	L9SQ144	
45	145	45	-	L9SQ145	
45	146	45	-	L9SQ146	
45	147	45	-	L9SQ147	
45	148	45	-	L9SQ148	
45	149	45	-	L9SQ149	
45	150	45	-	L9SQ150	
45	151	45	-	L9SQ151	
45	152	45	-	L9SQ152	
45	153	45	-	L9SQ153	
45	154	45	-	L9SQ154	
45	155	45	-	L9SQ155	
45	156	45	-	L9SQ156	
46	157	TT_EOL	N/P	L10SQ157	
46	0	58	:	L10SQ0	
46	1	58	:	L10SQ1	
46	2	40	(	L10SQ2	
46	3	TT_WORD	CONTRACTS	L10SQ3	
46	4	TT_WORD	OF	L10SQ4	
46	5	TT_NUMBER	5	L10SQ5	
46	6	44	","	L10SQ6	
46	7	TT_NUMBER	0	L10SQ7	
46	8	TT_WORD	BUSHELS	L10SQ8	
46	9	41	)	L10SQ9	
46	10	58	:	L10SQ10	
47	11	TT_EOL	N/P	L11SQ11	
47	0	58	:	L11SQ0	
47	1	58	:	L11SQ1	
47	2	TT_WORD	Positions	BOX1	
47	3	58	:	L11SQ3	
48	4	TT_EOL	N/P	L12SQ4	
48	0	TT_WORD	All	ROW1	ROWKEY
48	1	58	:	L12SQ1	
48	2	TT_NUMBER	202	L12SQ2	
48	3	44	","	L12SQ3	
48	4	TT_NUMBER	728	L12SQ4	
48	5	58	:	L12SQ5	
48	6	TT_NUMBER	37	L12SQ6	
48	7	44	","	L12SQ7	
48	8	TT_NUMBER	374	L12SQ8	
48	9	TT_NUMBER	55	L12SQ9	
48	10	44	","	L12SQ10	
48	11	TT_NUMBER	710	L12SQ11	
48	12	TT_NUMBER	38	L12SQ12	
48	13	44	","	L12SQ13	
48	14	TT_NUMBER	172	L12SQ14	
48	15	TT_NUMBER	6	L12SQ15	
48	16	44	","	L12SQ16	
48	17	TT_NUMBER	662	L12SQ17	
48	18	TT_NUMBER	8	L12SQ18	
48	19	44	","	L12SQ19	
48	20	TT_NUMBER	433	L12SQ20	
48	21	TT_NUMBER	38	LONG1	VAL1
48	22	44	","	LONG2	
48	23	TT_NUMBER	707	LONG3	
48	24	TT_NUMBER	44	SHORT1	VAL2
48	25	44	","	SHORT2	
48	26	TT_NUMBER	171	SHORT3	
48	27	TT_NUMBER	32	L12SQ27	
48	28	44	","	L12SQ28	
48	29	TT_NUMBER	417	L12SQ29	
48	30	TT_NUMBER	6	L12SQ30	
48	31	44	","	L12SQ31	
48	32	TT_NUMBER	527	L12SQ32	
48	33	TT_NUMBER	14	L12SQ33	
48	34	44	","	L12SQ34	
48	35	TT_NUMBER	663	L12SQ35	
48	36	TT_NUMBER	16	L12SQ36	
48	37	44	","	L12SQ37	
48	38	TT_NUMBER	454	L12SQ38	
48	39	58	:	L12SQ39	
48	40	TT_NUMBER	24	L12SQ40	
48	41	44	","	L12SQ41	
48	42	TT_NUMBER	644	L12SQ42	
48	43	TT_NUMBER	24	L12SQ43	
48	44	44	","	L12SQ44	
48	45	TT_NUMBER	219	L12SQ45	
49	46	TT_EOL	N/P	L13SQ46	
49	0	TT_WORD	Old	L13SQ0	
49	1	58	:	L13SQ1	
49	2	TT_NUMBER	201	L13SQ2	
49	3	44	","	L13SQ3	
49	4	TT_NUMBER	454	L13SQ4	
49	5	58	:	L13SQ5	
49	6	TT_NUMBER	37	L13SQ6	
49	7	44	","	L13SQ7	
49	8	TT_NUMBER	80	L13SQ8	
49	9	TT_NUMBER	55	L13SQ9	
49	10	44	","	L13SQ10	
49	11	TT_NUMBER	262	L13SQ11	
49	12	TT_NUMBER	38	L13SQ12	
49	13	44	","	L13SQ13	
49	14	TT_NUMBER	119	L13SQ14	
49	15	TT_NUMBER	6	L13SQ15	
49	16	44	","	L13SQ16	
49	17	TT_NUMBER	743	L13SQ17	
49	18	TT_NUMBER	8	L13SQ18	
49	19	44	","	L13SQ19	
49	20	TT_NUMBER	298	L13SQ20	
49	21	TT_NUMBER	38	L13SQ21	
49	22	44	","	L13SQ22	
49	23	TT_NUMBER	475	L13SQ23	
49	24	TT_NUMBER	43	L13SQ24	
49	25	44	","	L13SQ25	
49	26	TT_NUMBER	992	L13SQ26	
